200,idle
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
"{'attention': 0, 'meditation': 0}","{'delta': 994852, 'theta': 403879, 'lowAlpha': 20700, 'highAlpha': 140092, 'lowBeta': 29435, 'highBeta': 16441, 'lowGamma': 33969, 'highGamma': 114375}",0
"{'attention': 0, 'meditation': 0}","{'delta': 456683, 'theta': 21110, 'lowAlpha': 24254, 'highAlpha': 18355, 'lowBeta': 20282, 'highBeta': 48081, 'lowGamma': 12751, 'highGamma': 13612}",51
"{'attention': 0, 'meditation': 0}","{'delta': 1450454, 'theta': 92386, 'lowAlpha': 11396, 'highAlpha': 9870, 'lowBeta': 10301, 'highBeta': 6772, 'lowGamma': 2686, 'highGamma': 22440}",0
"{'attention': 0, 'meditation': 0}","{'delta': 610273, 'theta': 25583, 'lowAlpha': 19964, 'highAlpha': 4556, 'lowBeta': 4621, 'highBeta': 2713, 'lowGamma': 1164, 'highGamma': 6730}",0
54
72
"{'attention': 56, 'meditation': 87}","{'delta': 678250, 'theta': 37826, 'lowAlpha': 16827, 'highAlpha': 16901, 'lowBeta': 16135, 'highBeta': 18298, 'lowGamma': 2786, 'highGamma': 15207}",0
"{'attention': 56, 'meditation': 87}","{'delta': 1853767, 'theta': 83948, 'lowAlpha': 75042, 'highAlpha': 93898, 'lowBeta': 89283, 'highBeta': 123898, 'lowGamma': 26706, 'highGamma': 19909}",51
"{'attention': 56, 'meditation': 87}","{'delta': 2594941, 'theta': 143696, 'lowAlpha': 77516, 'highAlpha': 151444, 'lowBeta': 222273, 'highBeta': 296937, 'lowGamma': 162035, 'highGamma': 23737}",51
"{'attention': 41, 'meditation': 56}","{'delta': 811976, 'theta': 146354, 'lowAlpha': 13379, 'highAlpha': 8290, 'lowBeta': 23105, 'highBeta': 5492, 'lowGamma': 7609, 'highGamma': 9228}",0
"{'attention': 41, 'meditation': 56}","{'delta': 632895, 'theta': 487533, 'lowAlpha': 246309, 'highAlpha': 115844, 'lowBeta': 51545, 'highBeta': 35568, 'lowGamma': 14377, 'highGamma': 13289}",25
"{'attention': 41, 'meditation': 56}","{'delta': 643607, 'theta': 6142, 'lowAlpha': 767, 'highAlpha': 5583, 'lowBeta': 7290, 'highBeta': 7926, 'lowGamma': 711, 'highGamma': 171}",25
"{'attention': 41, 'meditation': 56}","{'delta': 1016552, 'theta': 137032, 'lowAlpha': 25640, 'highAlpha': 2257, 'lowBeta': 40269, 'highBeta': 28687, 'lowGamma': 7041, 'highGamma': 8852}",25
"{'attention': 41, 'meditation': 56}","{'delta': 1523195, 'theta': 1544135, 'lowAlpha': 250511, 'highAlpha': 165849, 'lowBeta': 298935, 'highBeta': 370332, 'lowGamma': 97269, 'highGamma': 325419}",26
"{'attention': 41, 'meditation': 56}","{'delta': 71588, 'theta': 7676, 'lowAlpha': 10410, 'highAlpha': 4013, 'lowBeta': 635, 'highBeta': 3378, 'lowGamma': 657, 'highGamma': 2667}",26
"{'attention': 38, 'meditation': 20}","{'delta': 51033, 'theta': 77837, 'lowAlpha': 2098, 'highAlpha': 3552, 'lowBeta': 2516, 'highBeta': 1392, 'lowGamma': 469, 'highGamma': 3903}",0
40
36
47
39
"{'attention': 26, 'meditation': 11}","{'delta': 528232, 'theta': 697652, 'lowAlpha': 149982, 'highAlpha': 61040, 'lowBeta': 187011, 'highBeta': 52155, 'lowGamma': 32853, 'highGamma': 83194}",0
50
39
46
"{'attention': 13, 'meditation': 11}","{'delta': 742980, 'theta': 136563, 'lowAlpha': 48114, 'highAlpha': 29057, 'lowBeta': 15097, 'highBeta': 13686, 'lowGamma': 14574, 'highGamma': 17822}",0
"{'attention': 13, 'meditation': 23}","{'delta': 912885, 'theta': 169032, 'lowAlpha': 20654, 'highAlpha': 13517, 'lowBeta': 15320, 'highBeta': 7132, 'lowGamma': 5825, 'highGamma': 26888}",0
36
40
48
"{'attention': 17, 'meditation': 27}","{'delta': 581426, 'theta': 434305, 'lowAlpha': 34129, 'highAlpha': 15151, 'lowBeta': 17192, 'highBeta': 12426, 'lowGamma': 14198, 'highGamma': 26398}",0
33
