"{'attention': 41, 'meditation': 40}","{'delta': 2629790, 'theta': 1133542, 'lowAlpha': 25631, 'highAlpha': 91222, 'lowBeta': 58259, 'highBeta': 56892, 'lowGamma': 23483, 'highGamma': 46421}",0
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
"{'attention': 0, 'meditation': 0}","{'delta': 382215, 'theta': 420645, 'lowAlpha': 75085, 'highAlpha': 6566, 'lowBeta': 12237, 'highBeta': 14700, 'lowGamma': 20136, 'highGamma': 7508}",25
"{'attention': 0, 'meditation': 0}","{'delta': 1902022, 'theta': 1289478, 'lowAlpha': 36307, 'highAlpha': 92619, 'lowBeta': 28250, 'highBeta': 66687, 'lowGamma': 31419, 'highGamma': 14940}",0
"{'attention': 0, 'meditation': 0}","{'delta': 382075, 'theta': 346135, 'lowAlpha': 138894, 'highAlpha': 133723, 'lowBeta': 75403, 'highBeta': 27784, 'lowGamma': 19726, 'highGamma': 13386}",0
70
105
"{'attention': 0, 'meditation': 0}","{'delta': 425828, 'theta': 1449098, 'lowAlpha': 232176, 'highAlpha': 74250, 'lowBeta': 259350, 'highBeta': 577138, 'lowGamma': 655374, 'highGamma': 206665}",51
"{'attention': 0, 'meditation': 0}","{'delta': 943973, 'theta': 185357, 'lowAlpha': 19374, 'highAlpha': 36832, 'lowBeta': 20093, 'highBeta': 22523, 'lowGamma': 10288, 'highGamma': 1401}",0
"{'attention': 53, 'meditation': 51}","{'delta': 1752396, 'theta': 179822, 'lowAlpha': 138103, 'highAlpha': 245569, 'lowBeta': 84591, 'highBeta': 81085, 'lowGamma': 40371, 'highGamma': 32236}",0
"{'attention': 66, 'meditation': 63}","{'delta': 1131587, 'theta': 152271, 'lowAlpha': 118520, 'highAlpha': 66283, 'lowBeta': 16013, 'highBeta': 42107, 'lowGamma': 18314, 'highGamma': 5832}",0
"{'attention': 56, 'meditation': 75}","{'delta': 699082, 'theta': 55221, 'lowAlpha': 55653, 'highAlpha': 10596, 'lowBeta': 6205, 'highBeta': 4641, 'lowGamma': 8608, 'highGamma': 1670}",0
81
"{'attention': 56, 'meditation': 75}","{'delta': 39945, 'theta': 18844, 'lowAlpha': 9782, 'highAlpha': 4909, 'lowBeta': 5898, 'highBeta': 5955, 'lowGamma': 2764, 'highGamma': 1534}",26
"{'attention': 80, 'meditation': 77}","{'delta': 994188, 'theta': 33532, 'lowAlpha': 8281, 'highAlpha': 12926, 'lowBeta': 28507, 'highBeta': 15156, 'lowGamma': 14571, 'highGamma': 3052}",0
"{'attention': 80, 'meditation': 77}","{'delta': 775695, 'theta': 38672, 'lowAlpha': 5295, 'highAlpha': 6844, 'lowBeta': 2851, 'highBeta': 3298, 'lowGamma': 1272, 'highGamma': 421}",26
"{'attention': 83, 'meditation': 75}","{'delta': 102284, 'theta': 3274, 'lowAlpha': 1760, 'highAlpha': 3518, 'lowBeta': 841, 'highBeta': 1789, 'lowGamma': 945, 'highGamma': 558}",0
88
"{'attention': 56, 'meditation': 64}","{'delta': 794229, 'theta': 219833, 'lowAlpha': 59223, 'highAlpha': 16659, 'lowBeta': 16380, 'highBeta': 11037, 'lowGamma': 4258, 'highGamma': 1195}",0
"{'attention': 48, 'meditation': 47}","{'delta': 794373, 'theta': 181155, 'lowAlpha': 8893, 'highAlpha': 15152, 'lowBeta': 5382, 'highBeta': 3192, 'lowGamma': 2661, 'highGamma': 1293}",0
"{'attention': 13, 'meditation': 44}","{'delta': 121343, 'theta': 30850, 'lowAlpha': 4006, 'highAlpha': 2871, 'lowBeta': 2649, 'highBeta': 903, 'lowGamma': 769, 'highGamma': 487}",0
59
"{'attention': 1, 'meditation': 30}","{'delta': 570267, 'theta': 50302, 'lowAlpha': 3220, 'highAlpha': 7377, 'lowBeta': 4755, 'highBeta': 2109, 'lowGamma': 1127, 'highGamma': 384}",0
61
"{'attention': 1, 'meditation': 30}","{'delta': 1617541, 'theta': 755120, 'lowAlpha': 67120, 'highAlpha': 55123, 'lowBeta': 80054, 'highBeta': 51275, 'lowGamma': 24109, 'highGamma': 27767}",51
"{'attention': 1, 'meditation': 30}","{'delta': 1189171, 'theta': 40838, 'lowAlpha': 1653, 'highAlpha': 5082, 'lowBeta': 3376, 'highBeta': 2366, 'lowGamma': 781, 'highGamma': 447}",25
"{'attention': 11, 'meditation': 30}","{'delta': 1452055, 'theta': 67862, 'lowAlpha': 12986, 'highAlpha': 12888, 'lowBeta': 6868, 'highBeta': 8760, 'lowGamma': 1779, 'highGamma': 1185}",0
"{'attention': 47, 'meditation': 43}","{'delta': 1422014, 'theta': 241380, 'lowAlpha': 153708, 'highAlpha': 31847, 'lowBeta': 49841, 'highBeta': 63368, 'lowGamma': 6437, 'highGamma': 4506}",0
69
55
44
65
"{'attention': 26, 'meditation': 48}","{'delta': 69934, 'theta': 277262, 'lowAlpha': 30372, 'highAlpha': 5860, 'lowBeta': 9088, 'highBeta': 3754, 'lowGamma': 1424, 'highGamma': 2149}",0
61
57
60
49
65
"{'attention': 27, 'meditation': 54}","{'delta': 759017, 'theta': 282882, 'lowAlpha': 187348, 'highAlpha': 113845, 'lowBeta': 56984, 'highBeta': 60631, 'lowGamma': 7193, 'highGamma': 10346}",0
51
51
56
"{'attention': 14, 'meditation': 44}","{'delta': 524761, 'theta': 230681, 'lowAlpha': 27611, 'highAlpha': 16444, 'lowBeta': 14224, 'highBeta': 16184, 'lowGamma': 5004, 'highGamma': 2594}",0
"{'attention': 44, 'meditation': 48}","{'delta': 797780, 'theta': 24807, 'lowAlpha': 24845, 'highAlpha': 1472, 'lowBeta': 5702, 'highBeta': 5761, 'lowGamma': 3254, 'highGamma': 2223}",0
90
"{'attention': 60, 'meditation': 67}","{'delta': 1084395, 'theta': 50322, 'lowAlpha': 74858, 'highAlpha': 11784, 'lowBeta': 6749, 'highBeta': 5145, 'lowGamma': 2152, 'highGamma': 1337}",0
73
